,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
chr1:1500001-2000000,47.544545591791085,1.4291612336503359,-0.02451788725754287,-0.943676699418508,-0.11402290541789353,-0.23204690623544103,-0.10456193113231331,0.23900863335090156,-0.16732611326498198,-0.03781149999466013,-0.25302925613532895,-0.0675412219106745,-0.134521075398205,0.25849377557372155,-0.07680273663514306,-0.007619260188653624,-0.28548667716928927,-0.10901059400406171,-0.14469468423571613,0.08253596944821041,-0.2682439362634751,-0.11519954136379155,-0.08677743063247796,-0.029277928523584452,-0.36810406485777736,-0.07350699503914951,-0.0069155485902490715,0.12423288534495443,0.08009796921670119,-0.05652271694409723
chr1:2000001-2500000,47.69973987236192,1.393284591602181,0.40049692741210485,-0.8984894717545773,-0.3096805460551933,0.2761940350776078,0.057048222909160826,0.18588786218048473,-0.3548936079203977,0.4408982745905814,0.3322514048667043,0.015362216040449456,-0.32356504522218277,-0.16752136394145492,-0.3557183710556499,-0.2336380385161822,-0.1681331718744918,-0.08693679763249677,-0.3529012470845404,0.05773307411740188,-0.057796830590746674,-0.04686928736446354,-0.02553726433103779,-0.09843465014115658,-0.28677048510405434,0.19164309078615085,0.011250889121492772,0.37400272949537605,0.23513588703247873,0.046032756961853404
chr1:2500001-3000000,48.48846450212688,1.4323177111287626,-0.03864543682451907,-0.7827679766712077,-0.07608993630163895,-0.03500334024426387,-0.2569888098743308,-0.30817551680309274,-0.20751011254562457,0.5593668788400046,-0.024500953872245566,-0.14378781566527504,-0.07686425791154224,-0.3215599731528036,0.017182348138471047,-0.33953108493312806,-0.13879596896132615,0.17684513401159815,0.06199233272038948,0.12698002222148186,0.35483136797150683,0.008107004383404398,0.1764843640498586,0.27995875544087395,0.103630703009223,0.01551514933282323,-0.08400259591795149,0.1632991726441425,0.06877955862657806,0.017923534855239235
chr1:3000001-3500000,48.421270407270946,1.2496399904957196,0.736533507113062,-1.2404223030303003,0.4155571300213539,-0.2431327696619024,0.15410696083559788,-0.30887041762370676,-0.08431183190957171,0.48751450493921433,0.8852668153352317,-0.08434249811831643,0.062022556193322254,-0.4044506990764783,-0.10364650068036708,-0.32316274817455926,-0.010058628445904456,0.014317329824806633,-0.16348980328749957,-0.012785887292962586,0.006071946497601919,-0.20634344205972124,0.1407559297253131,-0.038857320674437576,0.02651975866028037,0.023056701250759107,0.1502180965562286,0.11603315222222917,0.1557890628719158,0.1186339759349079
chr1:3500001-4000000,46.22585593373596,1.3970966950631478,0.7837202738063421,-1.0019483389331874,-0.11711168845877923,-0.13999764413504445,-0.30364528165127547,-0.1664399767468344,-0.2961690639579833,0.5524741476100775,-0.0019297123695290106,-0.025731469278305975,0.21613133578869756,-0.19000392048668668,0.36579660960323934,-0.1532082443937535,0.06494426166874141,0.018131021508565867,0.20167241952599155,0.12905027908105587,0.14940974066205967,0.06372229711852664,-0.3147605330267924,-0.1379229982869141,-0.0673354273992692,0.4225809779439704,-0.07149812990079987,-0.015142580193896839,0.20793975977195284,0.0629289361488426
chr1:4000001-4500000,52.43294129829018,0.7503908207355329,0.5986456109836485,-0.4681658025948463,0.33362890105120274,-0.1928189459974364,-0.08395753587501982,-0.2244624831746391,0.09485514863983081,0.20781028438456725,0.2264280338303633,-0.031191943582144013,0.18376178122409323,-0.2107124881423277,-0.04118753777444614,-0.1077148346582068,-0.025436176319837647,-0.14866742400554572,0.14875371346571636,0.019011008063326097,0.13478701765018375,-0.07736324306007862,0.10309075777758644,0.19058100303090358,0.09993507658409682,0.03443186932028293,0.05201286096534742,-0.04832853233819861,0.011771303117808416,0.07424783459302127
chr1:4500001-5000000,52.862983137410694,0.97293573551982,0.5437678497719183,-0.4214155151446648,0.20637065160086915,-0.20095904164969203,0.12888645665214896,-0.12343568080920113,0.01951075543040712,-0.01595029961157741,0.02578015188245364,0.10109361665189692,0.032740601546927546,-0.25127298283848204,0.2123453578567049,-0.05762804371350578,0.059250863386517735,0.16508952619555348,0.1040921966364026,0.06941161286369618,0.06933236085496104,-0.183065156058584,0.14609478661338893,0.355713858248294,0.05891813860219479,-0.07477234719457206,-0.15407906208915675,-0.1504742012845049,0.05972480503691829,0.04682307102742954
chr1:5000001-5500000,53.08006134579715,0.7956795634646223,0.31220428003297673,-0.17672490372300745,0.2097273247802044,-0.18064138290054477,0.1569702415364714,-0.10661918400544271,-0.0086547632679144,-0.015475443516750101,0.14531873340505494,-0.011384407675679276,0.2111465472068944,-0.03286118263542104,0.2326003892078364,-0.24425489547212578,0.1368976849611378,0.2701264948119128,0.16340683884615187,-0.03780457850407364,0.07197384927948297,0.007287735908273287,0.026691044126880798,0.05363697628540934,-0.09976255773156543,0.031106320526669527,-0.06658830502196549,-0.05957852170707206,0.011167574016986313,0.09061423675786878
chr1:5500001-6000000,52.448327114398175,1.0475515431072129,0.4065944050071537,-0.48376466177737154,0.2975771389390781,-0.1842352482046831,0.0849239920817636,0.14772486302793916,-0.20199480771077002,0.020467036919104946,0.20681101860382828,-0.195677959725795,-0.28254863292212207,-0.120818305020799,0.2409669546290546,-0.13680481475894057,-0.3496283886591207,0.08606176492749858,-0.015994435251838173,-0.1113847607229696,0.10966513012576466,-0.16983443682064006,0.17513784675834232,0.15700695936497888,-0.04083050354775622,-0.1466170791821821,-0.21177747462121274,-0.22817643750048217,0.13916662518845274,0.04857594721031391
chr1:6000001-6500000,49.69488254291295,1.0094498845992543,0.5279879605954491,-0.8376617603785831,-0.11629259512642871,-0.20444896175377306,0.08921020367646167,-0.2485279410099395,0.002983207786643162,-0.14815608671815747,-0.06799328311428963,0.07632395229522976,-0.17460922142163093,0.0877539323735568,-0.07245034535082738,0.20744815495030192,-0.16713947125265113,-0.00035002628322428905,0.02182001129977947,0.07557854611084128,-0.21257569856034536,0.1071133790166912,0.08704430781957853,0.09177065620013089,-0.087614494936133,0.11616905057682934,0.0579980020783477,0.05127476940192178,0.10010861001043385,0.11195074336348917
